purpose,gender,age,income,household,children,edu,occupation,ncars,scenario,choice,TT1,C1,WT1,TT2,C2,WT2,TT3,C3,WT3,TT4,C4,WT4,TT5,C5,WT5,choice_rainy,id_panel
1,2,4,1,3,1,1,2,0,2,3,45,5,3,45,10,0,30,1.4,6,30,7,0,50,3,10,3,910
1,2,4,2,3,1,3,1,1,2,3,45,5,3,45,10,0,30,1.4,6,30,7,0,50,3,10,3,911
1,1,4,2,4,2,1,2,1,2,3,45,5,3,45,10,0,30,1.4,6,30,7,0,50,3,10,3,912
1,1,4,1,2,0,1,2,1,2,3,45,5,3,45,10,0,30,1.4,6,30,7,0,50,3,10,3,913
1,2,5,2,4,2,1,1,1,2,3,45,5,3,45,10,0,30,1.4,6,30,7,0,50,3,10,3,914
1,1,4,2,3,1,1,3,1,2,3,45,5,3,45,10,0,30,1.4,6,30,7,0,50,3,10,3,915
1,1,2,1,4,1,1,1,0,2,1,45,5,3,45,10,0,30,1.4,6,30,7,0,50,3,10,1,916
1,1,3,2,3,1,1,2,1,2,3,45,5,3,45,10,0,30,1.4,6,30,7,0,50,3,10,3,917
1,2,4,2,2,0,1,3,1,2,3,45,5,3,45,10,0,30,1.4,6,30,7,0,50,3,10,3,918
1,1,2,1,4,1,1,1,0,2,2,45,5,3,45,10,0,30,1.4,6,30,7,0,50,3,10,2,919
1,1,2,1,4,1,1,1,0,2,1,45,5,3,45,10,0,30,1.4,6,30,7,0,50,3,10,2,920
1,2,4,2,3,1,2,3,1,2,3,45,5,3,45,10,0,30,1.4,6,30,7,0,50,3,10,3,921
1,2,4,2,4,2,3,1,1,2,3,45,5,3,45,10,0,30,1.4,6,30,7,0,50,3,10,3,922
3,2,2,1,3,0,1,4,1,2,3,45,5,3,45,10,0,30,1.4,6,30,7,0,50,3,10,3,923
1,2,5,2,4,2,4,3,1,2,3,45,5,3,45,10,0,30,1.4,6,30,7,0,50,3,10,3,924
1,2,3,1,2,2,1,2,0,2,1,45,5,3,45,10,0,30,1.4,6,30,7,0,50,3,10,1,925
5,2,3,1,2,0,1,4,1,2,1,45,5,3,45,10,0,30,1.4,6,30,7,0,50,3,10,1,926
1,2,4,2,3,1,3,2,1,2,3,45,5,3,45,10,0,30,1.4,6,30,7,0,50,3,10,3,927
1,2,4,2,2,0,1,3,1,2,3,45,5,3,45,10,0,30,1.4,6,30,7,0,50,3,10,3,928
1,2,4,2,2,0,1,3,1,2,3,45,5,3,45,10,0,30,1.4,6,30,7,0,50,3,10,3,929
1,2,4,2,3,1,1,2,1,2,3,45,5,3,45,10,0,30,1.4,6,30,7,0,50,3,10,3,930
1,1,4,2,3,1,3,3,1,2,3,45,5,3,45,10,0,30,1.4,6,30,7,0,50,3,10,3,931
4,2,2,2,2,1,3,3,2,2,3,45,5,3,45,10,0,30,1.4,6,30,7,0,50,3,10,3,932
1,2,4,2,2,0,1,3,1,2,3,45,5,3,45,10,0,30,1.4,6,30,7,0,50,3,10,3,933
1,2,4,2,4,2,1,3,1,2,3,45,5,3,45,10,0,30,1.4,6,30,7,0,50,3,10,3,934
3,2,6,1,2,0,6,4,0,2,3,45,5,3,45,10,0,30,1.4,6,30,7,0,50,3,10,3,935
5,1,3,2,3,1,2,2,2,2,3,45,5,3,45,10,0,30,1.4,6,30,7,0,50,3,10,3,936
1,2,3,2,4,2,3,1,1,2,3,45,5,3,45,10,0,30,1.4,6,30,7,0,50,3,10,3,937
1,2,4,2,4,2,1,3,1,2,3,45,5,3,45,10,0,30,1.4,6,30,7,0,50,3,10,3,938
2,2,2,2,4,1,3,4,1,2,3,45,5,3,45,10,0,30,1.4,6,30,7,0,50,3,10,3,939
1,2,4,2,3,1,3,2,1,2,3,45,5,3,45,10,0,30,1.4,6,30,7,0,50,3,10,3,940
1,1,4,2,4,3,3,1,1,2,3,45,5,3,45,10,0,30,1.4,6,30,7,0,50,3,10,3,941
1,2,3,2,3,1,3,2,1,2,3,45,5,3,45,10,0,30,1.4,6,30,7,0,50,3,10,3,942
1,1,4,2,4,3,1,3,1,2,3,45,5,3,45,10,0,30,1.4,6,30,7,0,50,3,10,3,943
1,2,4,2,4,2,4,2,1,2,3,45,5,3,45,10,0,30,1.4,6,30,7,0,50,3,10,3,944
1,2,3,2,4,2,3,3,1,2,3,45,5,3,45,10,0,30,1.4,6,30,7,0,50,3,10,3,945
1,2,5,2,4,2,3,2,1,2,3,45,5,3,45,10,0,30,1.4,6,30,7,0,50,3,10,3,946
3,2,5,2,4,3,4,5,1,2,3,45,5,3,45,10,0,30,1.4,6,30,7,0,50,3,10,3,947
1,2,3,1,3,1,1,3,1,2,3,45,5,3,45,10,0,30,1.4,6,30,7,0,50,3,10,3,948
4,2,6,2,4,2,3,5,1,2,3,45,5,3,45,10,0,30,1.4,6,30,7,0,50,3,10,3,949
1,2,2,1,2,0,4,2,1,2,3,45,5,3,45,10,0,30,1.4,6,30,7,0,50,3,10,3,950
1,2,3,2,4,2,4,3,1,2,3,45,5,3,45,10,0,30,1.4,6,30,7,0,50,3,10,3,951
1,2,2,1,3,1,1,2,1,2,3,45,5,3,45,10,0,30,1.4,6,30,7,0,50,3,10,3,952
1,1,2,1,2,0,1,2,1,2,3,45,5,3,45,10,0,30,1.4,6,30,7,0,50,3,10,3,953
4,2,5,2,4,0,3,5,1,2,3,45,5,3,45,10,0,30,1.4,6,30,7,0,50,3,10,3,954
1,1,2,1,4,1,1,1,0,2,1,45,5,3,45,10,0,30,1.4,6,30,7,0,50,3,10,2,955
1,1,2,1,4,1,1,1,0,2,2,45,5,3,45,10,0,30,1.4,6,30,7,0,50,3,10,2,956
1,1,3,1,2,0,1,2,1,2,3,45,5,3,45,10,0,30,1.4,6,30,7,0,50,3,10,3,957
1,2,3,1,3,1,3,2,1,2,3,45,5,3,45,10,0,30,1.4,6,30,7,0,50,3,10,3,958
1,2,2,1,3,1,1,3,1,2,3,45,5,3,45,10,0,30,1.4,6,30,7,0,50,3,10,3,959
1,2,3,1,3,1,1,3,1,2,3,45,5,3,45,10,0,30,1.4,6,30,7,0,50,3,10,3,960
1,1,3,1,3,1,2,3,1,2,3,45,5,3,45,10,0,30,1.4,6,30,7,0,50,3,10,3,961
1,2,3,3,4,2,3,3,2,2,3,45,5,3,45,10,0,30,1.4,6,30,7,0,50,3,10,3,962
1,2,3,2,3,1,1,3,1,2,3,45,5,3,45,10,0,30,1.4,6,30,7,0,50,3,10,3,963
3,2,4,3,3,1,3,4,1,2,3,45,5,3,45,10,0,30,1.4,6,30,7,0,50,3,10,3,964
1,2,3,1,2,0,1,3,1,2,3,45,5,3,45,10,0,30,1.4,6,30,7,0,50,3,10,3,965
1,2,4,2,4,2,3,3,1,2,5,45,5,3,45,10,0,30,1.4,6,30,7,0,50,3,10,5,966
1,2,2,1,2,0,4,1,1,2,3,45,5,3,45,10,0,30,1.4,6,30,7,0,50,3,10,3,967
4,2,5,2,4,2,1,5,1,2,3,45,5,3,45,10,0,30,1.4,6,30,7,0,50,3,10,3,968
1,2,3,2,3,1,3,2,1,2,3,45,5,3,45,10,0,30,1.4,6,30,7,0,50,3,10,3,969
4,2,3,2,3,1,1,4,1,2,3,45,5,3,45,10,0,30,1.4,6,30,7,0,50,3,10,3,970
1,2,1,1,2,1,1,6,1,2,3,45,5,3,45,10,0,30,1.4,6,30,7,0,50,3,10,3,971
5,2,2,1,3,0,3,4,0,2,3,45,5,3,45,10,0,30,1.4,6,30,7,0,50,3,10,3,972
1,1,3,1,2,0,1,2,1,2,3,45,5,3,45,10,0,30,1.4,6,30,7,0,50,3,10,3,973
1,1,2,1,2,0,1,2,1,2,3,45,5,3,45,10,0,30,1.4,6,30,7,0,50,3,10,3,974
2,2,3,2,3,1,1,4,1,2,3,45,5,3,45,10,0,30,1.4,6,30,7,0,50,3,10,3,975
1,2,3,2,4,2,3,2,1,2,3,45,5,3,45,10,0,30,1.4,6,30,7,0,50,3,10,3,976
1,2,4,1,2,0,3,2,1,2,3,45,5,3,45,10,0,30,1.4,6,30,7,0,50,3,10,3,977
1,2,4,3,4,2,3,3,2,2,3,45,5,3,45,10,0,30,1.4,6,30,7,0,50,3,10,3,978
1,1,1,1,2,0,1,2,1,2,3,45,5,3,45,10,0,30,1.4,6,30,7,0,50,3,10,3,979
1,2,3,1,2,0,3,2,1,2,3,45,5,3,45,10,0,30,1.4,6,30,7,0,50,3,10,3,980
4,2,3,2,3,1,3,4,2,2,3,45,5,3,45,10,0,30,1.4,6,30,7,0,50,3,10,3,981
1,1,2,1,4,1,1,1,0,2,3,45,5,3,45,10,0,30,1.4,6,30,7,0,50,3,10,2,982
1,1,2,1,4,1,1,1,0,2,2,45,5,3,45,10,0,30,1.4,6,30,7,0,50,3,10,2,983
1,1,2,1,4,1,1,1,0,2,1,45,5,3,45,10,0,30,1.4,6,30,7,0,50,3,10,2,984
1,2,4,1,2,0,1,2,1,2,3,45,5,3,45,10,0,30,1.4,6,30,7,0,50,3,10,3,985
1,1,4,2,2,0,2,3,1,2,3,45,5,3,45,10,0,30,1.4,6,30,7,0,50,3,10,3,986
1,2,4,2,3,1,2,3,2,2,3,45,5,3,45,10,0,30,1.4,6,30,7,0,50,3,10,3,987
1,2,3,1,2,0,1,2,1,2,3,45,5,3,45,10,0,30,1.4,6,30,7,0,50,3,10,3,988
1,2,4,2,3,1,2,3,1,2,3,45,5,3,45,10,0,30,1.4,6,30,7,0,50,3,10,3,989
1,2,4,2,3,1,2,3,1,2,3,45,5,3,45,10,0,30,1.4,6,30,7,0,50,3,10,3,990
1,2,3,2,3,1,1,3,1,2,3,45,5,3,45,10,0,30,1.4,6,30,7,0,50,3,10,3,991
1,2,3,1,2,0,4,3,1,2,3,45,5,3,45,10,0,30,1.4,6,30,7,0,50,3,10,3,992
4,2,3,3,2,1,4,3,1,2,2,45,5,3,45,10,0,30,1.4,6,30,7,0,50,3,10,2,993
1,1,2,1,1,0,3,2,0,2,3,45,5,3,45,10,0,30,1.4,6,30,7,0,50,3,10,3,994
1,1,2,1,4,1,1,1,0,2,3,45,5,3,45,10,0,30,1.4,6,30,7,0,50,3,10,2,995
1,1,2,1,4,1,1,1,0,2,2,45,5,3,45,10,0,30,1.4,6,30,7,0,50,3,10,2,996
1,1,4,3,4,0,3,1,1,2,4,45,5,3,45,10,0,30,1.4,6,30,7,0,50,3,10,4,997
3,2,5,1,3,1,1,4,0,2,3,45,5,3,45,10,0,30,1.4,6,30,7,0,50,3,10,3,998
1,2,4,2,4,3,3,1,2,2,3,45,5,3,45,10,0,30,1.4,6,30,7,0,50,3,10,3,999
4,1,6,2,2,0,3,5,1,2,4,45,5,3,45,10,0,30,1.4,6,30,7,0,50,3,10,4,1000
1,1,3,1,4,1,1,1,0,2,1,45,5,3,45,10,0,30,1.4,6,30,7,0,50,3,10,2,1001
1,1,2,1,4,1,1,1,0,2,1,45,5,3,45,10,0,30,1.4,6,30,7,0,50,3,10,2,1002
1,1,5,1,2,0,1,1,0,2,3,45,5,3,45,10,0,30,1.4,6,30,7,0,50,3,10,3,1003
1,1,2,1,4,1,1,1,0,2,2,45,5,3,45,10,0,30,1.4,6,30,7,0,50,3,10,2,1004
1,1,4,2,3,1,4,3,1,2,3,45,5,3,45,10,0,30,1.4,6,30,7,0,50,3,10,3,1005
1,2,4,2,4,2,2,3,1,2,3,45,5,3,45,10,0,30,1.4,6,30,7,0,50,3,10,3,1006
1,2,3,2,3,1,1,3,1,2,3,45,5,3,45,10,0,30,1.4,6,30,7,0,50,3,10,3,1007
1,2,3,2,3,1,4,3,1,2,3,45,5,3,45,10,0,30,1.4,6,30,7,0,50,3,10,3,1008
1,2,4,2,4,2,4,2,1,2,3,45,5,3,45,10,0,30,1.4,6,30,7,0,50,3,10,3,1009
1,2,3,2,4,2,3,3,2,2,3,45,5,3,45,10,0,30,1.4,6,30,7,0,50,3,10,3,1010
1,2,3,2,2,0,4,2,1,2,3,45,5,3,45,10,0,30,1.4,6,30,7,0,50,3,10,3,1011
3,2,6,1,2,0,6,4,0,2,3,45,5,3,45,10,0,30,1.4,6,30,7,0,50,3,10,3,1012
1,1,3,2,2,0,4,2,1,2,3,45,5,3,45,10,0,30,1.4,6,30,7,0,50,3,10,3,1013
1,2,4,2,3,1,3,1,1,2,3,45,5,3,45,10,0,30,1.4,6,30,7,0,50,3,10,3,1014
1,2,3,2,3,1,4,1,1,2,3,45,5,3,45,10,0,30,1.4,6,30,7,0,50,3,10,3,1015
1,2,5,2,4,2,3,1,2,2,3,45,5,3,45,10,0,30,1.4,6,30,7,0,50,3,10,3,1016
1,2,4,2,4,2,4,2,2,2,3,45,5,3,45,10,0,30,1.4,6,30,7,0,50,3,10,3,1017
1,2,3,2,4,3,1,2,2,2,3,45,5,3,45,10,0,30,1.4,6,30,7,0,50,3,10,3,1018
1,1,3,2,4,2,1,2,2,2,3,45,5,3,45,10,0,30,1.4,6,30,7,0,50,3,10,3,1019
1,2,3,2,4,2,3,2,2,2,3,45,5,3,45,10,0,30,1.4,6,30,7,0,50,3,10,3,1020
1,1,3,2,3,1,2,3,2,2,3,45,5,3,45,10,0,30,1.4,6,30,7,0,50,3,10,3,1021
4,2,6,1,2,1,1,5,0,2,3,45,5,3,45,10,0,30,1.4,6,30,7,0,50,3,10,3,1022
1,2,3,2,3,1,2,3,1,2,3,45,5,3,45,10,0,30,1.4,6,30,7,0,50,3,10,3,1023
1,1,3,1,4,2,3,2,1,2,3,45,5,3,45,10,0,30,1.4,6,30,7,0,50,3,10,3,1024
1,1,3,2,2,0,1,2,1,2,3,45,5,3,45,10,0,30,1.4,6,30,7,0,50,3,10,3,1025
1,2,3,2,3,1,1,3,1,2,3,45,5,3,45,10,0,30,1.4,6,30,7,0,50,3,10,3,1026
1,1,3,2,4,2,3,3,2,2,3,45,5,3,45,10,0,30,1.4,6,30,7,0,50,3,10,3,1027
1,2,5,2,4,2,4,1,2,2,3,45,5,3,45,10,0,30,1.4,6,30,7,0,50,3,10,3,1028
1,2,3,2,4,2,3,3,2,2,3,45,5,3,45,10,0,30,1.4,6,30,7,0,50,3,10,3,1029
1,2,3,2,3,1,3,3,2,2,3,45,5,3,45,10,0,30,1.4,6,30,7,0,50,3,10,3,1030
1,1,5,3,4,2,4,1,2,2,3,45,5,3,45,10,0,30,1.4,6,30,7,0,50,3,10,3,1031
1,2,3,1,4,2,3,3,2,2,3,45,5,3,45,10,0,30,1.4,6,30,7,0,50,3,10,3,1032
3,2,5,2,4,2,3,5,1,2,5,45,5,3,45,10,0,30,1.4,6,30,7,0,50,3,10,5,1033
4,2,6,2,4,1,3,5,2,2,5,45,5,3,45,10,0,30,1.4,6,30,7,0,50,3,10,5,1034
1,2,3,3,3,1,4,2,2,2,3,45,5,3,45,10,0,30,1.4,6,30,7,0,50,3,10,3,1035
3,2,5,1,4,3,6,4,0,2,3,45,5,3,45,10,0,30,1.4,6,30,7,0,50,3,10,3,1036
1,1,4,3,4,2,4,2,2,2,3,45,5,3,45,10,0,30,1.4,6,30,7,0,50,3,10,3,1037
3,2,5,2,2,2,1,5,1,2,2,45,5,3,45,10,0,30,1.4,6,30,7,0,50,3,10,2,1038
1,2,3,2,4,2,4,3,2,2,3,45,5,3,45,10,0,30,1.4,6,30,7,0,50,3,10,3,1039
1,2,4,3,4,2,4,2,2,2,3,45,5,3,45,10,0,30,1.4,6,30,7,0,50,3,10,3,1040
1,2,4,3,4,2,3,3,2,2,3,45,5,3,45,10,0,30,1.4,6,30,7,0,50,3,10,3,1041
3,2,5,3,4,2,3,5,2,2,5,45,5,3,45,10,0,30,1.4,6,30,7,0,50,3,10,5,1042
1,1,3,3,4,2,4,2,2,2,3,45,5,3,45,10,0,30,1.4,6,30,7,0,50,3,10,3,1043
1,2,3,2,4,2,3,2,2,2,3,45,5,3,45,10,0,30,1.4,6,30,7,0,50,3,10,3,1044
1,1,3,3,3,1,5,2,2,2,3,45,5,3,45,10,0,30,1.4,6,30,7,0,50,3,10,3,1045
1,2,3,3,3,1,2,3,2,2,3,45,5,3,45,10,0,30,1.4,6,30,7,0,50,3,10,3,1046
1,1,5,3,4,2,4,2,2,2,3,45,5,3,45,10,0,30,1.4,6,30,7,0,50,3,10,3,1047
1,1,3,2,4,2,2,3,2,2,3,45,5,3,45,10,0,30,1.4,6,30,7,0,50,3,10,3,1048
2,2,6,1,2,1,1,4,0,2,3,45,5,3,45,10,0,30,1.4,6,30,7,0,50,3,10,3,1049
1,1,4,3,4,3,2,3,1,2,3,45,5,3,45,10,0,30,1.4,6,30,7,0,50,3,10,3,1050
1,1,3,3,3,1,2,3,2,2,3,45,5,3,45,10,0,30,1.4,6,30,7,0,50,3,10,3,1051
2,1,1,1,4,3,3,6,0,2,3,45,5,3,45,10,0,30,1.4,6,30,7,0,50,3,10,5,1052
1,2,4,3,3,1,3,3,1,2,3,45,5,3,45,10,0,30,1.4,6,30,7,0,50,3,10,3,1053
1,1,4,3,4,2,4,3,2,2,3,45,5,3,45,10,0,30,1.4,6,30,7,0,50,3,10,3,1054
1,1,2,1,4,1,1,1,0,2,2,45,5,3,45,10,0,30,1.4,6,30,7,0,50,3,10,2,1055
1,1,2,1,4,1,1,1,1,2,3,45,5,3,45,10,0,30,1.4,6,30,7,0,50,3,10,2,1056
1,2,4,1,1,0,1,2,0,2,3,45,5,3,45,10,0,30,1.4,6,30,7,0,50,3,10,3,1057
1,1,2,1,4,1,1,1,0,2,1,45,5,3,45,10,0,30,1.4,6,30,7,0,50,3,10,2,1058
1,1,3,2,3,1,2,3,2,2,3,45,5,3,45,10,0,30,1.4,6,30,7,0,50,3,10,3,1059
3,2,5,3,4,2,3,5,2,2,1,45,5,3,45,10,0,30,1.4,6,30,7,0,50,3,10,1,1060
1,1,2,1,4,1,1,1,0,2,2,45,5,3,45,10,0,30,1.4,6,30,7,0,50,3,10,2,1061
2,2,5,3,3,1,3,5,2,2,3,45,5,3,45,10,0,30,1.4,6,30,7,0,50,3,10,3,1062
5,2,5,1,2,0,1,4,0,2,3,45,5,3,45,10,0,30,1.4,6,30,7,0,50,3,10,3,1063
1,1,4,2,4,2,4,2,1,2,3,45,5,3,45,10,0,30,1.4,6,30,7,0,50,3,10,3,1064
1,2,4,2,4,3,3,1,2,2,3,45,5,3,45,10,0,30,1.4,6,30,7,0,50,3,10,3,1065
1,2,4,2,4,2,2,3,2,2,3,45,5,3,45,10,0,30,1.4,6,30,7,0,50,3,10,3,1066
1,2,5,2,3,1,1,2,1,2,3,45,5,3,45,10,0,30,1.4,6,30,7,0,50,3,10,3,1067
1,1,4,2,3,1,4,1,1,2,3,45,5,3,45,10,0,30,1.4,6,30,7,0,50,3,10,3,1068
1,2,4,2,3,1,1,2,1,2,3,45,5,3,45,10,0,30,1.4,6,30,7,0,50,3,10,3,1069
1,2,3,3,4,2,3,1,2,2,3,45,5,3,45,10,0,30,1.4,6,30,7,0,50,3,10,3,1070
1,1,4,2,3,1,1,2,1,2,3,45,5,3,45,10,0,30,1.4,6,30,7,0,50,3,10,3,1071
3,2,5,3,2,0,3,5,2,2,3,45,5,3,45,10,0,30,1.4,6,30,7,0,50,3,10,3,1072
1,2,5,2,4,2,1,2,2,2,3,45,5,3,45,10,0,30,1.4,6,30,7,0,50,3,10,3,1073
4,2,4,2,4,2,1,4,1,2,3,45,5,3,45,10,0,30,1.4,6,30,7,0,50,3,10,3,1074
1,2,4,2,4,2,4,2,1,2,3,45,5,3,45,10,0,30,1.4,6,30,7,0,50,3,10,3,1075
3,2,4,2,2,0,1,4,1,2,3,45,5,3,45,10,0,30,1.4,6,30,7,0,50,3,10,3,1076
1,2,5,2,4,2,3,2,2,2,3,45,5,3,45,10,0,30,1.4,6,30,7,0,50,3,10,3,1077
1,2,3,2,4,1,3,1,1,2,3,45,5,3,45,10,0,30,1.4,6,30,7,0,50,3,10,3,1078
1,2,3,2,4,2,3,2,2,2,3,45,5,3,45,10,0,30,1.4,6,30,7,0,50,3,10,3,1079
1,2,5,2,4,2,4,1,2,2,3,45,5,3,45,10,0,30,1.4,6,30,7,0,50,3,10,3,1080
5,2,4,2,2,0,2,3,1,2,3,45,5,3,45,10,0,30,1.4,6,30,7,0,50,3,10,3,1081
1,1,4,2,2,0,2,3,1,2,3,45,5,3,45,10,0,30,1.4,6,30,7,0,50,3,10,3,1082
1,1,4,2,4,3,2,3,2,2,3,45,5,3,45,10,0,30,1.4,6,30,7,0,50,3,10,3,1083
1,1,3,2,3,1,2,3,1,2,3,45,5,3,45,10,0,30,1.4,6,30,7,0,50,3,10,3,1084
1,2,4,2,4,2,3,3,1,2,3,45,5,3,45,10,0,30,1.4,6,30,7,0,50,3,10,3,1085
1,2,4,2,3,1,3,2,1,2,3,45,5,3,45,10,0,30,1.4,6,30,7,0,50,3,10,3,1086
1,2,3,2,4,3,4,2,2,2,3,45,5,3,45,10,0,30,1.4,6,30,7,0,50,3,10,3,1087
1,2,3,2,4,2,3,2,1,2,3,45,5,3,45,10,0,30,1.4,6,30,7,0,50,3,10,3,1088
1,2,3,2,4,2,3,2,1,2,3,45,5,3,45,10,0,30,1.4,6,30,7,0,50,3,10,3,1089
1,2,3,2,4,3,4,2,2,2,3,45,5,3,45,10,0,30,1.4,6,30,7,0,50,3,10,3,1090
1,2,4,2,3,1,3,2,1,2,3,45,5,3,45,10,0,30,1.4,6,30,7,0,50,3,10,3,1091
1,2,4,2,3,1,3,2,1,2,3,45,5,3,45,10,0,30,1.4,6,30,7,0,50,3,10,3,1092
1,1,4,2,2,0,1,2,1,2,3,45,5,3,45,10,0,30,1.4,6,30,7,0,50,3,10,3,1093
1,1,2,1,3,1,2,2,1,2,2,45,5,3,45,10,0,30,1.4,6,30,7,0,50,3,10,2,1094
4,2,3,2,4,2,3,4,1,2,3,45,5,3,45,10,0,30,1.4,6,30,7,0,50,3,10,3,1095
1,2,4,2,2,0,1,2,1,2,3,45,5,3,45,10,0,30,1.4,6,30,7,0,50,3,10,3,1096
1,2,4,3,4,2,3,1,2,2,3,45,5,3,45,10,0,30,1.4,6,30,7,0,50,3,10,3,1097
1,2,5,2,4,2,1,3,1,2,3,45,5,3,45,10,0,30,1.4,6,30,7,0,50,3,10,3,1098
1,2,4,2,4,2,4,1,2,2,3,45,5,3,45,10,0,30,1.4,6,30,7,0,50,3,10,3,1099
4,2,5,2,3,1,3,5,2,2,3,45,5,3,45,10,0,30,1.4,6,30,7,0,50,3,10,3,1100
1,2,3,2,2,0,1,3,1,2,3,45,5,3,45,10,0,30,1.4,6,30,7,0,50,3,10,3,1101
1,1,4,2,3,1,1,3,1,2,3,45,5,3,45,10,0,30,1.4,6,30,7,0,50,3,10,3,1102
1,2,3,2,3,1,2,3,1,2,3,45,5,3,45,10,0,30,1.4,6,30,7,0,50,3,10,3,1103
1,2,4,2,4,2,2,3,2,2,3,45,5,3,45,10,0,30,1.4,6,30,7,0,50,3,10,3,1104
1,2,3,2,4,2,4,2,1,2,3,45,5,3,45,10,0,30,1.4,6,30,7,0,50,3,10,3,1105
4,2,6,2,2,1,1,5,0,2,3,45,5,3,45,10,0,30,1.4,6,30,7,0,50,3,10,3,1106
1,2,4,2,3,1,3,1,1,2,3,45,5,3,45,10,0,30,1.4,6,30,7,0,50,3,10,3,1107
1,2,3,1,3,1,2,3,1,2,3,45,5,3,45,10,0,30,1.4,6,30,7,0,50,3,10,3,1108
1,1,1,1,1,0,3,2,1,2,3,45,5,3,45,10,0,30,1.4,6,30,7,0,50,3,10,3,1109
1,1,1,1,1,0,4,2,0,2,3,45,5,3,45,10,0,30,1.4,6,30,7,0,50,3,10,3,1110
1,2,1,1,1,0,1,2,0,2,3,45,5,3,45,10,0,30,1.4,6,30,7,0,50,3,10,3,1111
1,2,1,1,4,2,4,2,1,2,3,45,5,3,45,10,0,30,1.4,6,30,7,0,50,3,10,3,1112
1,2,2,1,3,1,2,2,0,2,3,45,5,3,45,10,0,30,1.4,6,30,7,0,50,3,10,3,1113
1,2,1,1,3,1,1,2,0,2,3,45,5,3,45,10,0,30,1.4,6,30,7,0,50,3,10,3,1114
1,2,1,1,4,2,3,2,0,2,3,45,5,3,45,10,0,30,1.4,6,30,7,0,50,3,10,3,1115
3,2,2,2,2,0,1,2,1,2,3,45,5,3,45,10,0,30,1.4,6,30,7,0,50,3,10,3,1116
1,2,1,1,4,2,1,3,0,2,3,45,5,3,45,10,0,30,1.4,6,30,7,0,50,3,10,3,1117
4,2,5,2,4,3,3,5,2,2,3,45,5,3,45,10,0,30,1.4,6,30,7,0,50,3,10,3,1118
1,2,1,1,3,1,1,3,0,2,3,45,5,3,45,10,0,30,1.4,6,30,7,0,50,3,10,3,1119
1,2,1,1,3,1,1,2,0,2,3,45,5,3,45,10,0,30,1.4,6,30,7,0,50,3,10,3,1120
1,2,1,1,4,1,1,6,1,2,3,45,5,3,45,10,0,30,1.4,6,30,7,0,50,3,10,1,1121
3,2,5,1,2,1,1,5,0,2,3,45,5,3,45,10,0,30,1.4,6,30,7,0,50,3,10,3,1122
3,2,4,2,4,3,1,4,1,2,1,45,5,3,45,10,0,30,1.4,6,30,7,0,50,3,10,1,1123
1,2,3,3,3,1,4,1,2,2,3,45,5,3,45,10,0,30,1.4,6,30,7,0,50,3,10,3,1124
1,1,3,1,1,0,2,2,0,2,4,45,5,3,45,10,0,30,1.4,6,30,7,0,50,3,10,4,1125
4,2,4,2,4,2,3,4,1,2,3,45,5,3,45,10,0,30,1.4,6,30,7,0,50,3,10,3,1126
1,1,3,2,1,0,5,2,1,2,1,45,5,3,45,10,0,30,1.4,6,30,7,0,50,3,10,1,1127
5,2,3,2,4,2,3,4,1,2,3,45,5,3,45,10,0,30,1.4,6,30,7,0,50,3,10,3,1128
2,1,1,1,3,1,6,4,1,2,1,45,5,3,45,10,0,30,1.4,6,30,7,0,50,3,10,1,1129
1,2,1,1,4,0,1,6,1,2,3,45,5,3,45,10,0,30,1.4,6,30,7,0,50,3,10,3,1130
2,1,6,2,2,0,6,5,0,2,1,45,5,3,45,10,0,30,1.4,6,30,7,0,50,3,10,1,1131
1,1,3,3,4,3,4,1,2,2,3,45,5,3,45,10,0,30,1.4,6,30,7,0,50,3,10,3,1132
1,1,3,2,3,1,1,2,2,2,3,45,5,3,45,10,0,30,1.4,6,30,7,0,50,3,10,3,1133
3,2,6,1,2,0,1,5,0,2,1,45,5,3,45,10,0,30,1.4,6,30,7,0,50,3,10,1,1134
1,2,2,1,1,0,3,2,1,2,3,45,5,3,45,10,0,30,1.4,6,30,7,0,50,3,10,3,1135
1,1,2,2,1,0,4,2,1,2,4,45,5,3,45,10,0,30,1.4,6,30,7,0,50,3,10,3,1136
1,1,1,1,1,0,3,6,0,2,3,45,5,3,45,10,0,30,1.4,6,30,7,0,50,3,10,3,1137
1,2,4,2,4,3,1,1,1,2,5,45,5,3,45,10,0,30,1.4,6,30,7,0,50,3,10,4,1138
1,1,1,1,2,0,3,6,0,2,3,45,5,3,45,10,0,30,1.4,6,30,7,0,50,3,10,3,1139
3,2,5,2,2,0,1,5,1,2,3,45,5,3,45,10,0,30,1.4,6,30,7,0,50,3,10,3,1140
1,2,1,1,1,0,3,6,0,2,3,45,5,3,45,10,0,30,1.4,6,30,7,0,50,3,10,3,1141
1,1,2,1,1,0,1,6,0,2,4,45,5,3,45,10,0,30,1.4,6,30,7,0,50,3,10,4,1142
1,2,4,2,3,1,4,3,1,2,3,45,5,3,45,10,0,30,1.4,6,30,7,0,50,3,10,3,1143
1,2,1,1,1,0,1,6,0,2,4,45,5,3,45,10,0,30,1.4,6,30,7,0,50,3,10,4,1144
1,2,1,1,2,0,3,6,0,2,3,45,5,3,45,10,0,30,1.4,6,30,7,0,50,3,10,3,1145
4,2,1,1,1,0,1,6,0,2,3,45,5,3,45,10,0,30,1.4,6,30,7,0,50,3,10,3,1146
