COUNT;DATE;MONTH;YEAR;TIME;O(t);V(t);V(t-1)
4112;23;5;2000;6:46:30AM;37.4;72;89
4113;23;5;2000;6:48:00AM;28.74;81;72
4114;23;5;2000;6:49:30AM;54.73;67;81
4115;23;5;2000;6:51:00AM;68.9;70;67
4116;23;5;2000;6:52:30AM;37.01;74;70
4117;23;5;2000;6:54:00AM;24.41;72;74
4118;23;5;2000;6:55:30AM;40.16;64;72
4119;23;5;2000;6:57:00AM;34.65;78;64
4120;23;5;2000;6:58:30AM;35.83;75;78
4121;23;5;2000;7:00:00AM;32.68;74;75
4122;23;5;2000;7:01:30AM;42.92;68;74
4123;23;5;2000;7:03:00AM;37.8;61;68
4124;23;5;2000;7:04:30AM;52.37;72;61
4125;23;5;2000;7:06:00AM;50;82;72
4126;23;5;2000;7:07:30AM;32.29;61;82
4127;23;5;2000;7:09:00AM;24.41;79;61
4128;23;5;2000;7:10:30AM;30.32;62;79
4129;23;5;2000;7:12:00AM;23.23;64;62
4130;23;5;2000;7:13:30AM;23.62;74;64
4131;23;5;2000;7:15:00AM;15.36;56;74
4132;23;5;2000;7:16:30AM;24.02;73;56
4133;23;5;2000;7:18:00AM;42.92;68;73
4134;23;5;2000;7:19:30AM;77.96;66;68
4135;23;5;2000;7:21:00AM;53.94;50;66
4136;23;5;2000;7:22:30AM;96.86;40;50
4137;23;5;2000;7:24:00AM;68.51;69;40
4138;23;5;2000;7:25:30AM;78.35;60;69
4139;23;5;2000;7:27:00AM;69.69;52;60
4140;23;5;2000;7:28:30AM;87.41;52;52
4141;23;5;2000;7:30:00AM;85.83;54;52
4142;23;5;2000;7:31:30AM;77.96;62;54
4143;23;5;2000;7:33:00AM;99.22;42;62
4144;23;5;2000;7:34:30AM;74.81;66;42
4145;23;5;2000;7:36:00AM;47.25;69;66
4146;23;5;2000;7:37:30AM;66.54;63;69
4147;23;5;2000;7:39:00AM;57.48;64;63
4148;23;5;2000;7:40:30AM;57.88;65;64
4149;23;5;2000;7:42:00AM;70.87;68;65
4150;23;5;2000;7:43:30AM;77.57;60;68
4151;23;5;2000;7:45:00AM;86.62;56;60
4152;23;5;2000;7:46:30AM;88.2;60;56
4153;23;5;2000;7:48:00AM;67.33;64;60
4154;23;5;2000;7:49:30AM;63;68;64
4155;23;5;2000;7:51:00AM;61.03;71;68
4156;23;5;2000;7:52:30AM;66.54;76;71
4157;23;5;2000;7:54:00AM;52.76;59;76
4158;23;5;2000;7:55:30AM;47.64;63;59
4159;23;5;2000;7:57:00AM;23.62;56;63
4160;23;5;2000;7:58:30AM;37.8;59;56
4161;23;5;2000;8:00:00AM;38.98;53;59
4162;23;5;2000;8:01:30AM;11.02;48;53
4163;23;5;2000;8:03:00AM;15.36;62;48
4164;23;5;2000;8:04:30AM;22.84;79;62
4165;23;5;2000;8:06:00AM;24.81;57;79
4166;23;5;2000;8:07:30AM;38.59;55;57
4167;23;5;2000;8:09:00AM;21.26;73;55
4168;23;5;2000;8:10:30AM;28.35;66;73
4169;23;5;2000;8:12:00AM;18.11;63;66
4170;23;5;2000;8:13:30AM;52.76;69;63
4171;23;5;2000;8:15:00AM;38.19;73;69
4172;23;5;2000;8:16:30AM;27.17;81;73
4173;23;5;2000;8:18:00AM;29.92;56;81
4174;23;5;2000;8:19:30AM;20.87;62;56
4175;23;5;2000;8:21:00AM;22.44;78;62
4176;23;5;2000;8:22:30AM;26.38;68;78
4177;23;5;2000;8:24:00AM;14.96;63;68
4178;23;5;2000;8:25:30AM;16.14;62;63
4179;23;5;2000;8:27:00AM;19.29;71;62
4180;23;5;2000;8:28:30AM;18.9;73;71
4181;23;5;2000;8:30:00AM;37.4;63;73
4182;23;5;2000;8:31:30AM;13.39;56;63
4183;23;5;2000;8:33:00AM;12.6;46;56
4184;23;5;2000;8:34:30AM;24.41;65;46
4185;23;5;2000;8:36:00AM;34.25;54;65
4186;23;5;2000;8:37:30AM;16.93;65;54
4187;23;5;2000;8:39:00AM;18.51;65;65
4188;23;5;2000;8:40:30AM;26.38;64;65
4189;23;5;2000;8:42:00AM;17.32;55;64
4190;23;5;2000;8:43:30AM;17.72;62;55
4191;23;5;2000;8:45:00AM;22.05;69;62
4192;23;5;2000;8:46:30AM;20.87;62;69
4193;23;5;2000;8:48:00AM;13.39;55;62
4194;23;5;2000;8:49:30AM;16.93;65;55
4195;23;5;2000;8:51:00AM;50.4;75;65
4196;23;5;2000;8:52:30AM;46.85;63;75
4197;23;5;2000;8:54:00AM;38.98;69;63
4198;23;5;2000;8:55:30AM;34.65;77;69
4199;23;5;2000;8:57:00AM;25.59;74;77
4200;23;5;2000;8:58:30AM;55.12;68;74
4201;23;5;2000;9:00:00AM;42.52;67;68
4202;23;5;2000;9:01:30AM;35.44;72;67
4203;23;5;2000;9:03:00AM;36.22;82;72
4204;23;5;2000;9:04:30AM;33.86;65;82
4205;23;5;2000;9:06:00AM;37.4;67;65
4206;23;5;2000;9:07:30AM;35.44;77;67
4207;23;5;2000;9:09:00AM;48.82;52;77
4208;23;5;2000;9:10:30AM;47.64;70;52
4209;23;5;2000;9:12:00AM;34.25;60;70
4210;23;5;2000;9:13:30AM;26.77;66;60
4211;23;5;2000;9:15:00AM;36.62;60;66
4212;23;5;2000;9:16:30AM;41.74;64;60
4213;23;5;2000;9:18:00AM;42.13;54;64
4214;23;5;2000;9:19:30AM;50.4;58;54
4215;23;5;2000;9:21:00AM;72.84;61;58
4216;23;5;2000;9:22:30AM;54.73;63;61
4217;23;5;2000;9:24:00AM;40.55;73;63
4218;23;5;2000;9:25:30AM;61.03;61;73
4219;23;5;2000;9:27:00AM;47.25;70;61
4220;23;5;2000;9:28:30AM;41.74;65;70
4221;23;5;2000;9:30:00AM;47.64;55;65
4222;23;5;2000;9:31:30AM;24.02;67;55
4223;23;5;2000;9:33:00AM;22.84;66;67
4224;23;5;2000;9:34:30AM;26.38;61;66
4225;23;5;2000;9:36:00AM;32.68;49;61
4226;23;5;2000;9:37:30AM;41.74;66;49
4227;23;5;2000;9:39:00AM;47.25;83;66
4228;23;5;2000;9:40:30AM;51.19;70;83
4229;23;5;2000;9:42:00AM;25.59;64;70
4230;23;5;2000;9:43:30AM;51.58;67;64
4231;23;5;2000;9:45:00AM;28.74;67;67
4232;23;5;2000;9:46:30AM;52.76;76;67
4233;23;5;2000;9:48:00AM;34.65;65;76
4234;23;5;2000;9:49:30AM;44.89;67;65
4235;23;5;2000;9:51:00AM;41.74;61;67
4236;23;5;2000;9:52:30AM;35.44;72;61
4237;23;5;2000;9:54:00AM;60.63;64;72
4238;23;5;2000;9:55:30AM;34.25;67;64
4239;23;5;2000;9:57:00AM;54.73;75;67
4240;23;5;2000;9:58:30AM;44.49;64;75
4241;23;5;2000;10:00:00AM;58.67;69;64
4242;23;5;2000;10:01:30AM;41.74;62;69
4243;23;5;2000;10:03:00AM;69.69;56;62
4244;23;5;2000;10:04:30AM;74.42;53;56
4245;23;5;2000;10:06:00AM;77.57;50;53
4246;23;5;2000;10:07:30AM;92.53;57;50
4247;23;5;2000;10:09:00AM;48.82;67;57
4248;23;5;2000;10:10:30AM;84.26;56;67
4249;23;5;2000;10:12:00AM;68.51;41;56
4250;23;5;2000;10:13:30AM;66.54;83;41
4251;23;5;2000;10:15:00AM;35.44;75;83
4252;23;5;2000;10:16:30AM;73.63;71;75
4253;23;5;2000;10:18:00AM;55.91;73;71
4254;23;5;2000;10:19:30AM;56.7;75;73
4255;23;5;2000;10:21:00AM;37.8;64;75
4256;23;5;2000;10:22:30AM;35.04;76;64
4257;23;5;2000;10:24:00AM;48.43;69;76
4258;23;5;2000;10:25:30AM;27.56;64;69
4259;23;5;2000;10:27:00AM;25.59;69;64
4260;23;5;2000;10:28:30AM;24.81;67;69
4261;23;5;2000;10:30:00AM;40.55;60;67
4262;23;5;2000;10:31:30AM;39.37;64;60
4263;23;5;2000;10:33:00AM;32.29;70;64
4264;23;5;2000;10:34:30AM;29.53;72;70
4265;23;5;2000;10:36:00AM;14.96;62;72
4266;23;5;2000;10:37:30AM;20.87;62;62
4267;23;5;2000;10:39:00AM;16.14;58;62
4268;23;5;2000;10:40:30AM;14.57;59;58
4269;23;5;2000;10:42:00AM;20.08;53;59
4270;23;5;2000;10:43:30AM;35.44;59;53
4271;23;5;2000;10:45:00AM;19.29;68;59
4272;23;5;2000;10:46:30AM;16.54;64;68
4273;23;5;2000;10:48:00AM;18.11;46;64
4274;23;5;2000;10:49:30AM;27.17;51;46
4275;23;5;2000;10:51:00AM;19.29;59;51
4276;23;5;2000;10:52:30AM;16.54;60;59
4277;23;5;2000;10:54:00AM;21.66;56;60
4278;23;5;2000;10:55:30AM;19.69;61;56
4279;23;5;2000;10:57:00AM;17.72;71;61
4280;23;5;2000;10:58:30AM;15.75;64;71
4281;23;5;2000;11:00:00AM;17.32;61;64
4282;23;5;2000;11:01:30AM;33.07;51;61
4283;23;5;2000;11:03:00AM;16.93;61;51
4284;23;5;2000;11:04:30AM;17.72;51;61
4285;23;5;2000;11:06:00AM;24.81;58;51
4286;23;5;2000;11:07:30AM;13.78;59;58
4287;23;5;2000;11:09:00AM;27.95;47;59
4288;23;5;2000;11:10:30AM;28.35;75;47
4289;23;5;2000;11:12:00AM;15.75;57;75
4290;23;5;2000;11:13:30AM;21.66;51;57
4291;23;5;2000;11:15:00AM;14.57;51;51
4292;23;5;2000;11:16:30AM;17.32;58;51
4293;23;5;2000;11:18:00AM;18.51;56;58
4294;23;5;2000;11:19:30AM;23.23;59;56
4295;23;5;2000;11:21:00AM;16.14;58;59
4296;23;5;2000;11:22:30AM;19.69;63;58
4297;23;5;2000;11:24:00AM;9.84;43;63
4298;23;5;2000;11:25:30AM;26.38;45;43
4299;23;5;2000;11:27:00AM;29.14;71;45
4300;23;5;2000;11:28:30AM;19.69;73;71
4301;23;5;2000;11:30:00AM;15.36;53;73
4302;23;5;2000;11:31:30AM;23.62;64;53
4303;23;5;2000;11:33:00AM;21.66;66;64
4304;23;5;2000;11:34:30AM;21.26;60;66
4305;23;5;2000;11:36:00AM;29.92;62;60
4306;23;5;2000;11:37:30AM;32.68;66;62
4307;23;5;2000;11:39:00AM;35.44;63;66
4308;23;5;2000;11:40:30AM;24.41;69;63
4309;23;5;2000;11:42:00AM;26.77;65;69
4310;23;5;2000;11:43:30AM;17.32;58;65
4311;23;5;2000;11:45:00AM;14.96;50;58
4312;23;5;2000;11:46:30AM;23.62;72;50
4313;23;5;2000;11:48:00AM;42.52;61;72
4314;23;5;2000;11:49:30AM;49.61;71;61
4315;23;5;2000;11:51:00AM;37.8;69;71
4316;23;5;2000;11:52:30AM;74.42;53;69
4317;23;5;2000;11:54:00AM;54.73;76;53
4318;23;5;2000;11:55:30AM;33.86;66;76
4319;23;5;2000;11:57:00AM;67.72;79;66
4320;23;5;2000;11:58:30AM;58.67;69;79
4321;23;5;2000;12:00:00PM;40.16;70;69
4322;23;5;2000;12:01:30PM;41.34;69;70
4323;23;5;2000;12:03:00PM;34.65;68;69
4324;23;5;2000;12:04:30PM;52.76;70;68
4325;23;5;2000;12:06:00PM;44.49;60;70
4326;23;5;2000;12:07:30PM;75.2;74;60
4327;23;5;2000;12:09:00PM;40.55;77;74
4328;23;5;2000;12:10:30PM;63;64;77
4329;23;5;2000;12:12:00PM;68.12;69;64
4330;23;5;2000;12:13:30PM;43.31;69;69
4331;23;5;2000;12:15:00PM;53.55;68;69
4332;23;5;2000;12:16:30PM;100.01;43;68
4333;23;5;2000;12:18:00PM;88.59;49;43
4334;23;5;2000;12:19:30PM;73.63;60;49
4335;23;5;2000;12:21:00PM;42.52;73;60
4336;23;5;2000;12:22:30PM;36.62;68;73
4337;23;5;2000;12:24:00PM;40.16;68;68
4338;23;5;2000;12:25:30PM;58.67;72;68
4339;23;5;2000;12:27:00PM;67.72;79;72
4340;23;5;2000;12:28:30PM;60.63;56;79
4341;23;5;2000;12:30:00PM;74.42;65;56
4342;23;5;2000;12:31:30PM;58.67;69;65
4343;23;5;2000;12:33:00PM;38.98;73;69
4344;23;5;2000;12:34:30PM;50.79;70;73
4345;23;5;2000;12:36:00PM;37.8;71;70
4346;23;5;2000;12:37:30PM;42.13;74;71
4347;23;5;2000;12:39:00PM;41.34;68;74
4348;23;5;2000;12:40:30PM;67.72;51;68
4349;23;5;2000;12:42:00PM;69.3;77;51
4350;23;5;2000;12:43:30PM;48.04;66;77
4351;23;5;2000;12:45:00PM;58.67;59;66
4352;23;5;2000;12:46:30PM;69.3;58;59
4353;23;5;2000;12:48:00PM;45.67;67;58
4354;23;5;2000;12:49:30PM;44.1;82;67
4355;23;5;2000;12:51:00PM;60.63;69;82
4356;23;5;2000;12:52:30PM;76.38;60;69
4357;23;5;2000;12:54:00PM;53.94;57;60
4358;23;5;2000;12:55:30PM;82.29;52;57
4359;23;5;2000;12:57:00PM;53.55;77;52
4360;23;5;2000;12:58:30PM;57.48;66;77
4361;23;5;2000;1:00:00PM;38.19;78;66
4362;23;5;2000;1:01:30PM;38.19;76;78
4363;23;5;2000;1:03:00PM;45.28;58;76
4364;23;5;2000;1:04:30PM;40.55;75;58
4365;23;5;2000;1:06:00PM;68.9;54;75
4366;23;5;2000;1:07:30PM;77.96;58;54
4367;23;5;2000;1:09:00PM;57.09;57;58
4368;23;5;2000;1:10:30PM;61.03;61;57
4369;23;5;2000;1:12:00PM;66.54;71;61
4370;23;5;2000;1:13:30PM;33.86;75;71
4371;23;5;2000;1:15:00PM;46.85;71;75
4372;23;5;2000;1:16:30PM;51.97;60;71
4373;23;5;2000;1:18:00PM;46.07;74;60
4374;23;5;2000;1:19:30PM;69.3;55;74
4375;23;5;2000;1:21:00PM;44.49;64;55
4376;23;5;2000;1:22:30PM;55.12;60;64
4377;23;5;2000;1:24:00PM;43.7;73;60
4378;23;5;2000;1:25:30PM;38.19;65;73
4379;23;5;2000;1:27:00PM;45.67;80;65
4380;23;5;2000;1:28:30PM;49.61;74;80
4381;23;5;2000;1:30:00PM;53.55;68;74
4382;23;5;2000;1:31:30PM;48.82;64;68
4383;23;5;2000;1:33:00PM;73.63;52;64
4384;23;5;2000;1:34:30PM;40.16;45;52
4385;23;5;2000;1:36:00PM;35.04;68;45
4386;23;5;2000;1:37:30PM;41.34;59;68
4387;23;5;2000;1:39:00PM;26.38;49;59
4388;23;5;2000;1:40:30PM;27.95;69;49
4389;23;5;2000;1:42:00PM;34.65;67;69
4390;23;5;2000;1:43:30PM;30.32;53;67
4391;23;5;2000;1:45:00PM;35.04;65;53
4392;23;5;2000;1:46:30PM;33.07;65;65
4393;23;5;2000;1:48:00PM;61.82;60;65
4394;23;5;2000;1:49:30PM;54.73;61;60
4395;23;5;2000;1:51:00PM;40.16;61;61
4396;23;5;2000;1:52:30PM;24.81;62;61
4397;23;5;2000;1:54:00PM;24.41;59;62
4398;23;5;2000;1:55:30PM;35.83;68;59
4399;23;5;2000;1:57:00PM;31.5;81;68
4400;23;5;2000;1:58:30PM;42.52;67;81
4401;23;5;2000;2:00:00PM;40.16;73;67
4402;23;5;2000;2:01:30PM;53.55;86;73
4403;23;5;2000;2:03:00PM;91.35;38;86
4404;23;5;2000;2:04:30PM;49.22;74;38
4405;23;5;2000;2:06:00PM;65.75;62;74
4406;23;5;2000;2:07:30PM;73.23;47;62
4407;23;5;2000;2:09:00PM;48.82;72;47
4408;23;5;2000;2:10:30PM;29.92;59;72
4409;23;5;2000;2:12:00PM;29.53;53;59
4410;23;5;2000;2:13:30PM;65.36;58;53
4411;23;5;2000;2:15:00PM;52.76;74;58
4412;23;5;2000;2:16:30PM;37.8;65;74
4413;23;5;2000;2:18:00PM;42.92;54;65
4414;23;5;2000;2:19:30PM;3.54;11;54
4415;23;5;2000;2:21:00PM;71.27;60;11
4416;23;5;2000;2:22:30PM;57.09;64;60
4417;23;5;2000;2:24:00PM;43.31;76;64
4418;23;5;2000;2:25:30PM;42.92;63;76
4419;23;5;2000;2:27:00PM;35.44;57;63
4420;23;5;2000;2:28:30PM;17.72;44;57
4421;23;5;2000;2:30:00PM;23.62;54;44
4422;23;5;2000;2:31:30PM;17.72;68;54
4423;23;5;2000;2:33:00PM;16.14;54;68
4424;23;5;2000;2:34:30PM;18.51;63;54
4425;23;5;2000;2:36:00PM;17.72;63;63
4426;23;5;2000;2:37:30PM;15.36;62;63
4427;23;5;2000;2:39:00PM;16.93;62;62
4428;23;5;2000;2:40:30PM;35.44;65;62
4429;23;5;2000;2:42:00PM;41.74;81;65
4430;23;5;2000;2:43:30PM;37.8;74;81
4431;23;5;2000;2:45:00PM;24.02;61;74
4432;23;5;2000;2:46:30PM;57.48;74;61
4433;23;5;2000;2:48:00PM;43.7;70;74
4434;23;5;2000;2:49:30PM;35.44;78;70
4435;23;5;2000;2:51:00PM;29.53;76;78
4436;23;5;2000;2:52:30PM;28.74;58;76
4437;23;5;2000;2:54:00PM;31.89;83;58
4438;23;5;2000;2:55:30PM;44.1;49;83
4439;23;5;2000;2:57:00PM;43.31;68;49
4440;23;5;2000;2:58:30PM;22.05;51;68
4441;23;5;2000;3:00:00PM;41.74;77;51
4442;23;5;2000;3:01:30PM;33.86;79;77
4443;23;5;2000;3:03:00PM;24.02;73;79
4444;23;5;2000;3:04:30PM;23.23;68;73
4445;23;5;2000;3:06:00PM;16.54;58;68
4446;23;5;2000;3:07:30PM;20.47;67;58
4447;23;5;2000;3:09:00PM;19.69;78;67
4448;23;5;2000;3:10:30PM;18.11;71;78
4449;23;5;2000;3:12:00PM;24.41;57;71
4450;23;5;2000;3:13:30PM;55.52;65;57
4451;23;5;2000;3:15:00PM;17.72;65;65
4452;23;5;2000;3:16:30PM;16.93;64;65
4453;23;5;2000;3:18:00PM;22.05;77;64
4454;23;5;2000;3:19:30PM;22.44;76;77
4455;23;5;2000;3:21:00PM;36.22;67;76
4456;23;5;2000;3:22:30PM;28.35;81;67
4457;23;5;2000;3:24:00PM;25.2;58;81
4458;23;5;2000;3:25:30PM;22.84;58;58
4459;23;5;2000;3:27:00PM;26.77;94;58
4460;23;5;2000;3:28:30PM;25.2;59;94
4461;23;5;2000;3:30:00PM;61.42;49;59
4462;23;5;2000;3:31:30PM;52.37;61;49
4463;23;5;2000;3:33:00PM;38.59;68;61
4464;23;5;2000;3:34:30PM;46.85;69;68
4465;23;5;2000;3:36:00PM;26.38;69;69
4466;23;5;2000;3:37:30PM;15.36;52;69
4467;23;5;2000;3:39:00PM;18.11;66;52
4468;23;5;2000;3:40:30PM;18.9;65;66
4469;23;5;2000;3:42:00PM;34.25;50;65
4470;23;5;2000;3:43:30PM;22.84;88;50
4471;23;5;2000;3:45:00PM;55.12;49;88
4472;23;5;2000;3:46:30PM;35.04;60;49
4473;23;5;2000;3:48:00PM;23.62;58;60
4474;23;5;2000;3:49:30PM;18.51;65;58
4475;23;5;2000;3:51:00PM;19.69;67;65
4476;23;5;2000;3:52:30PM;25.99;73;67
4477;23;5;2000;3:54:00PM;22.05;67;73
4478;23;5;2000;3:55:30PM;16.14;59;67
4479;23;5;2000;3:57:00PM;41.74;71;59
4480;23;5;2000;3:58:30PM;11.42;51;71
4481;23;5;2000;4:00:00PM;13.78;56;51
4482;23;5;2000;4:01:30PM;16.54;50;56
4483;23;5;2000;4:03:00PM;19.29;67;50
4484;23;5;2000;4:04:30PM;15.75;50;67
4485;23;5;2000;4:06:00PM;12.6;52;50
4486;23;5;2000;4:07:30PM;27.95;61;52
4487;23;5;2000;4:09:00PM;29.92;66;61
4488;23;5;2000;4:10:30PM;11.02;43;66
4489;23;5;2000;4:12:00PM;19.69;54;43
4490;23;5;2000;4:13:30PM;25.99;71;54
4491;23;5;2000;4:15:00PM;14.57;62;71
4492;23;5;2000;4:16:30PM;20.47;48;62
4493;23;5;2000;4:18:00PM;20.47;72;48
4494;23;5;2000;4:19:30PM;17.72;68;72
4495;23;5;2000;4:21:00PM;22.44;71;68
4496;23;5;2000;4:22:30PM;22.44;69;71
4497;23;5;2000;4:24:00PM;9.45;43;69
4498;23;5;2000;4:25:30PM;31.89;61;43
4499;23;5;2000;4:27:00PM;15.36;73;61
4500;23;5;2000;4:28:30PM;14.17;60;73
4501;23;5;2000;4:30:00PM;18.9;74;60
4502;23;5;2000;4:31:30PM;16.93;70;74
4503;23;5;2000;4:33:00PM;13.78;59;70
4504;23;5;2000;4:34:30PM;14.17;62;59
4505;23;5;2000;4:36:00PM;14.96;57;62
4506;23;5;2000;4:37:30PM;34.65;75;57
4507;23;5;2000;4:39:00PM;22.44;56;75
4508;23;5;2000;4:40:30PM;51.97;60;56
4509;23;5;2000;4:42:00PM;27.17;86;60
4510;23;5;2000;4:43:30PM;14.57;62;86
4511;23;5;2000;4:45:00PM;10.63;46;62
4512;23;5;2000;4:46:30PM;25.99;54;46
4513;23;5;2000;4:48:00PM;31.5;74;54
4514;23;5;2000;4:49:30PM;19.69;69;74
4515;23;5;2000;4:51:00PM;15.75;63;69
4516;23;5;2000;4:52:30PM;25.2;70;63
4517;23;5;2000;4:54:00PM;13.39;56;70
4518;23;5;2000;4:55:30PM;23.62;62;56
4519;23;5;2000;4:57:00PM;25.99;67;62
4520;23;5;2000;4:58:30PM;30.32;70;67
4521;23;5;2000;5:00:00PM;20.87;71;70
4522;23;5;2000;5:01:30PM;20.08;69;71
4523;23;5;2000;5:03:00PM;22.44;79;69
4524;23;5;2000;5:04:30PM;13.39;56;79
4525;23;5;2000;5:06:00PM;24.81;63;56
4526;23;5;2000;5:07:30PM;29.14;54;63
4527;23;5;2000;5:09:00PM;17.72;59;54
4528;23;5;2000;5:10:30PM;14.57;66;59
4529;23;5;2000;5:12:00PM;25.2;74;66
4530;23;5;2000;5:13:30PM;23.62;78;74
4531;23;5;2000;5:15:00PM;24.02;77;78
4532;23;5;2000;5:16:30PM;35.83;80;77
4533;23;5;2000;5:18:00PM;20.47;74;80
4534;23;5;2000;5:19:30PM;50;59;74
4535;23;5;2000;5:21:00PM;79.53;43;59
4536;23;5;2000;5:22:30PM;37.01;87;43
4537;23;5;2000;5:24:00PM;30.32;81;87
4538;23;5;2000;5:25:30PM;31.89;73;81
4539;23;5;2000;5:27:00PM;17.32;73;73
4540;23;5;2000;5:28:30PM;17.72;76;73
4541;23;5;2000;5:30:00PM;19.69;70;76
4542;23;5;2000;5:31:30PM;12.6;53;70
4543;23;5;2000;5:33:00PM;18.11;74;53
4544;23;5;2000;5:34:30PM;29.92;67;74
4545;23;5;2000;5:36:00PM;17.72;71;67
4546;23;5;2000;5:37:30PM;16.14;66;71
4547;23;5;2000;5:39:00PM;25.2;74;66
4548;23;5;2000;5:40:30PM;20.87;73;74
4549;23;5;2000;5:42:00PM;18.9;71;73
4550;23;5;2000;5:43:30PM;17.72;71;71
4551;23;5;2000;5:45:00PM;27.56;65;71
4552;23;5;2000;5:46:30PM;42.52;75;65
4553;23;5;2000;5:48:00PM;22.05;70;75
4554;23;5;2000;5:49:30PM;18.51;75;70
4555;23;5;2000;5:51:00PM;17.32;69;75
4556;23;5;2000;5:52:30PM;22.44;74;69
4557;23;5;2000;5:54:00PM;19.29;69;74
4558;23;5;2000;5:55:30PM;13.78;55;69
4559;23;5;2000;5:57:00PM;28.35;55;55
4560;23;5;2000;5:58:30PM;44.49;78;55
4561;23;5;2000;6:00:00PM;31.89;73;78
4562;23;5;2000;6:01:30PM;37.8;66;73
4563;23;5;2000;6:03:00PM;31.89;76;66
4564;23;5;2000;6:04:30PM;14.17;59;76
4565;23;5;2000;6:06:00PM;15.75;65;59
4566;23;5;2000;6:07:30PM;28.74;61;65
4567;23;5;2000;6:09:00PM;15.36;53;61
4568;23;5;2000;6:10:30PM;16.54;63;53
4569;23;5;2000;6:12:00PM;14.57;60;63
4570;23;5;2000;6:13:30PM;20.08;69;60
4571;23;5;2000;6:15:00PM;15.36;61;69
4572;23;5;2000;6:16:30PM;15.75;64;61
4573;23;5;2000;6:18:00PM;11.81;55;64
4574;23;5;2000;6:19:30PM;20.08;71;55
4575;23;5;2000;6:21:00PM;27.56;54;71
4576;23;5;2000;6:22:30PM;31.1;64;54
4577;23;5;2000;6:24:00PM;26.38;70;64
4578;23;5;2000;6:25:30PM;18.9;62;70
4579;23;5;2000;6:27:00PM;27.95;74;62
4580;23;5;2000;6:28:30PM;27.17;80;74
4581;23;5;2000;6:30:00PM;36.22;79;80
4582;23;5;2000;6:31:30PM;22.84;64;79
4583;23;5;2000;6:33:00PM;21.26;69;64
4584;23;5;2000;6:34:30PM;14.17;65;69
4585;23;5;2000;6:36:00PM;24.41;54;65
4586;23;5;2000;6:37:30PM;16.93;66;54
4587;23;5;2000;6:39:00PM;21.26;80;66
4588;23;5;2000;6:40:30PM;21.66;72;80
4589;23;5;2000;6:42:00PM;11.81;56;72
4590;23;5;2000;6:43:30PM;30.32;63;56
4591;23;5;2000;6:45:00PM;14.57;58;63
4592;23;5;2000;6:46:30PM;24.02;71;58
4593;23;5;2000;6:48:00PM;21.26;73;71
4594;23;5;2000;6:49:30PM;18.51;57;73
4595;23;5;2000;6:51:00PM;20.87;82;57
4596;23;5;2000;6:52:30PM;16.14;54;82
4597;23;5;2000;6:54:00PM;38.98;67;54
4598;23;5;2000;6:55:30PM;48.04;62;67
4599;23;5;2000;6:57:00PM;25.59;76;62
4600;23;5;2000;6:58:30PM;28.35;75;76
4601;23;5;2000;7:00:00PM;29.53;45;75
4602;23;5;2000;7:01:30PM;12.6;58;45
4603;23;5;2000;7:03:00PM;13.39;57;58
4604;23;5;2000;7:04:30PM;19.69;77;57
4605;23;5;2000;7:06:00PM;23.23;70;77
4606;23;5;2000;7:07:30PM;20.08;84;70
4607;23;5;2000;7:09:00PM;14.17;63;84
4608;23;5;2000;7:10:30PM;25.99;58;63
4609;23;5;2000;7:12:00PM;15.75;68;58
4610;23;5;2000;7:13:30PM;16.54;65;68
4611;23;5;2000;7:15:00PM;21.26;62;65
4612;23;5;2000;7:16:30PM;16.93;61;62
4613;23;5;2000;7:18:00PM;27.95;73;61
4614;23;5;2000;7:19:30PM;29.14;64;73
4615;23;5;2000;7:21:00PM;20.87;67;64
4616;23;5;2000;7:22:30PM;15.36;66;67
4617;23;5;2000;7:24:00PM;16.54;66;66
4618;23;5;2000;7:25:30PM;11.42;56;66
4619;23;5;2000;7:27:00PM;18.11;71;56
4620;23;5;2000;7:28:30PM;27.95;62;71
4621;23;5;2000;7:30:00PM;29.92;79;62
4622;23;5;2000;7:31:30PM;24.02;58;79
4623;23;5;2000;7:33:00PM;20.47;68;58
4624;23;5;2000;7:34:30PM;14.96;60;68
4625;23;5;2000;7:36:00PM;15.36;63;60
4626;23;5;2000;7:37:30PM;18.9;72;63
4627;23;5;2000;7:39:00PM;23.62;66;72
4628;23;5;2000;7:40:30PM;17.72;70;66
4629;23;5;2000;7:42:00PM;17.72;55;70
4630;23;5;2000;7:43:30PM;12.99;56;55
4631;23;5;2000;7:45:00PM;26.38;72;56
4632;23;5;2000;7:46:30PM;21.26;66;72
4633;23;5;2000;7:48:00PM;20.47;63;66
4634;23;5;2000;7:49:30PM;14.96;59;63
4635;23;5;2000;7:51:00PM;28.35;65;59
4636;23;5;2000;7:52:30PM;19.29;78;65
4637;23;5;2000;7:54:00PM;20.87;70;78
4638;23;5;2000;7:55:30PM;33.86;74;70
4639;23;5;2000;7:57:00PM;28.35;76;74
4640;23;5;2000;7:58:30PM;33.07;89;76
4641;23;5;2000;8:00:00PM;31.1;74;89
4642;23;5;2000;8:01:30PM;21.66;67;74
4643;23;5;2000;8:03:00PM;18.51;76;67
4644;23;5;2000;8:04:30PM;23.23;79;76
4645;23;5;2000;8:06:00PM;25.99;84;79
4646;23;5;2000;8:07:30PM;27.56;85;84
4647;23;5;2000;8:09:00PM;39.37;83;85
4648;23;5;2000;8:10:30PM;31.1;68;83
